FundingOrgName,ProjectCategory,StartDate,EndDate,AwardPounds,Region,Status
STFC,Fellowship,2020,2025,537668,North West,Active
STFC,Fellowship,2020,2025,536684,North West,Active
EPSRC,Fellowship,2018,2021,523575,North West,Active
UKRI,Fellowship,2019,2023,515733,North West,Active
UKRI,Fellowship,2020,2024,510404,North West,Active
STFC,Fellowship,2011,2016,503875,North West,Closed
STFC,Fellowship,2009,2014,496806,North West,Closed
STFC,Fellowship,2019,2025,495863,North West,Active
STFC,Fellowship,2017,2022,482156,North West,Active
STFC,Fellowship,2020,2021,472707,North West,Closed
NERC,Fellowship,2016,2021,472077,North West,Active
STFC,Fellowship,2012,2014,455970,North West,Closed
ESRC,Fellowship,2010,2013,455443,North West,Closed
STFC,Fellowship,2016,2023,455249,North West,Active
EPSRC,Fellowship,2021,2025,448930,North West,Active
EPSRC,Fellowship,2020,2024,445445,North West,Active
ESRC,Fellowship,2009,2012,442256,North West,Closed
STFC,Fellowship,2009,2014,440310,North West,Closed
STFC,Fellowship,2016,2022,439270,North West,Active
EPSRC,Fellowship,2020,2024,437771,North West,Active
MRC,Fellowship,2016,2018,436513,North West,Closed
ESRC,Fellowship,2010,2013,431886,North West,Closed
NERC,Fellowship,2014,2016,431343,North West,Closed
EPSRC,Fellowship,2011,2013,429910,North West,Closed
STFC,Fellowship,2012,2015,424205,North West,Closed
STFC,Fellowship,2012,2017,424205,North West,Closed
STFC,Fellowship,2011,2013,420741,North West,Closed
STFC,Fellowship,2015,2020,417479,North West,Closed
NERC,Fellowship,2018,2022,406514,North West,Active
NERC,Fellowship,2018,2021,390973,North West,Active
STFC,Fellowship,2018,2022,387881,North West,Active
ESRC,Fellowship,2013,2015,376916,North West,Closed
STFC,Fellowship,2017,2021,374290,North West,Closed
NERC,Fellowship,2018,2022,371456,North West,Active
NERC,Fellowship,2020,2022,371264,North West,Active
EPSRC,Fellowship,2017,2020,355703,North West,Closed
NERC,Fellowship,2016,2019,354346,North West,Closed
STFC,Fellowship,2012,2016,348276,North West,Closed
BBSRC,Fellowship,2010,2015,332264,North West,Closed
MRC,Fellowship,2012,2016,331647,North West,Closed
MRC,Fellowship,2009,2013,325691,North West,Closed
MRC,Fellowship,2017,2021,321263,North West,Active
EPSRC,Fellowship,2016,2018,321227,North West,Closed
EPSRC,Fellowship,2016,2019,321131,North West,Closed
MRC,Fellowship,2017,2021,315174,North West,Active
MRC,Fellowship,2020,2022,313326,North West,Active
MRC,Fellowship,2017,2021,309129,North West,Closed
MRC,Fellowship,2015,2017,308597,North West,Closed
MRC,Fellowship,2015,2016,306782,North West,Closed
BBSRC,Fellowship,2019,2022,304886,North West,Active
BBSRC,Fellowship,2019,2022,304825,North West,Active
BBSRC,Fellowship,2019,2020,304619,North West,Closed
BBSRC,Fellowship,2021,2024,304467,North West,Active
BBSRC,Fellowship,2017,2020,304166,North West,Closed
BBSRC,Fellowship,2021,2024,304004,North West,Active
BBSRC,Fellowship,2017,2020,302993,North West,Closed
EPSRC,Fellowship,2018,2021,302361,North West,Active
MRC,Fellowship,2018,2021,300577,North West,Active
MRC,Fellowship,2019,2022,299144,North West,Active
MRC,Fellowship,2019,2022,298307,North West,Active
NERC,Fellowship,2010,2013,296536,North West,Closed
BBSRC,Fellowship,2015,2018,295137,North West,Closed
MRC,Fellowship,2020,2023,293539,North West,Active
MRC,Fellowship,2019,2021,292947,North West,Active
MRC,Fellowship,2019,2022,292940,North West,Active
MRC,Fellowship,2019,2022,292355,North West,Active
MRC,Fellowship,2017,2021,290658,North West,Closed
MRC,Fellowship,2017,2020,288978,North West,Closed
AHRC,Fellowship,2009,2012,286328,North West,Closed
BBSRC,Fellowship,2016,2016,285539,North West,Closed
NERC,Fellowship,2011,2015,280891,North West,Closed
NERC,Fellowship,2018,2022,276098,North West,Active
AHRC,Fellowship,2010,2014,274583,North West,Closed
MRC,Fellowship,2013,2016,273685,North West,Closed
MRC,Fellowship,2015,2016,269694,North West,Closed
MRC,Fellowship,2016,2019,269390,North West,Closed
EPSRC,Fellowship,2017,2019,264933,North West,Closed
MRC,Fellowship,2017,2021,261732,North West,Active
MRC,Fellowship,2015,2018,256631,North West,Closed
MRC,Fellowship,2016,2019,254233,North West,Closed
EPSRC,Fellowship,2009,2013,253565,North West,Closed
MRC,Fellowship,2019,2022,251110,North West,Active
BBSRC,Fellowship,2016,2020,248545,North West,Closed
ESRC,Fellowship,2018,2021,248334,North West,Closed
EPSRC,Fellowship,2015,2017,246904,North West,Closed
EPSRC,Fellowship,2016,2019,246737,North West,Closed
MRC,Fellowship,2010,2013,245937,North West,Closed
MRC,Fellowship,2015,2018,243170,North West,Closed
MRC,Fellowship,2016,2019,241035,North West,Closed
EPSRC,Fellowship,2016,2019,239346,North West,Closed
EPSRC,Fellowship,2014,2016,238981,North West,Closed
MRC,Fellowship,2016,2019,238548,North West,Closed
STFC,Fellowship,2010,2012,237876,North West,Closed
MRC,Fellowship,2018,2021,236193,North West,Active
MRC,Fellowship,2018,2021,225460,North West,Active
EPSRC,Fellowship,2011,2012,225432,North West,Closed
EPSRC,Fellowship,2014,2017,224323,North West,Closed
MRC,Fellowship,2010,2014,220828,North West,Closed
NC3Rs,Fellowship,2017,2020,218946,North West,Closed
MRC,Fellowship,2015,2018,217153,North West,Closed
MRC,Fellowship,2021,2024,213239,North West,Active
MRC,Fellowship,2021,2023,209485,North West,Active
MRC,Fellowship,2017,2020,204768,North West,Closed
MRC,Fellowship,2009,2012,202894,North West,Closed
ESRC,Fellowship,2010,2012,202691,North West,Closed
AHRC,Fellowship,2020,2022,201979,North West,Active
AHRC,Fellowship,2020,2021,201168,North West,Active
AHRC,Fellowship,2021,2022,200739,North West,Active
AHRC,Fellowship,2020,2022,199496,North West,Active
NERC,Fellowship,2012,2014,198793,North West,Closed
MRC,Fellowship,2015,2017,198408,North West,Closed
STFC,Fellowship,2015,2019,198281,North West,Closed
AHRC,Fellowship,2018,2020,195795,North West,Closed
AHRC,Fellowship,2016,2018,195663,North West,Closed
AHRC,Fellowship,2015,2017,191049,North West,Closed
BBSRC,Fellowship,2009,2010,189468,North West,Closed
AHRC,Fellowship,2017,2021,173577,North West,Active
MRC,Fellowship,2015,2017,173121,North West,Closed
AHRC,Fellowship,2014,2016,172607,North West,Closed
AHRC,Fellowship,2014,2016,170857,North West,Closed
MRC,Fellowship,2010,2012,169832,North West,Closed
AHRC,Fellowship,2017,2019,167556,North West,Closed
NERC,Fellowship,2012,2015,165659,North West,Closed
NERC,Fellowship,2014,2015,164160,North West,Closed
MRC,Fellowship,2012,2014,152985,North West,Closed
ESRC,Fellowship,2009,2011,151576,North West,Closed
ESRC,Fellowship,2010,2012,150647,North West,Closed
MRC,Fellowship,2011,2013,148460,North West,Closed
EPSRC,Fellowship,2015,2018,147353,North West,Closed
AHRC,Fellowship,2014,2015,145307,North West,Closed
AHRC,Fellowship,2016,2017,143026,North West,Closed
AHRC,Fellowship,2013,2015,140453,North West,Closed
AHRC,Fellowship,2016,2017,139964,North West,Closed
EPSRC,Fellowship,2014,2017,136753,North West,Closed
ESRC,Fellowship,2009,2011,132034,North West,Closed
AHRC,Fellowship,2021,2022,128631,North West,Active
AHRC,Fellowship,2014,2016,126896,North West,Closed
NC3Rs,Fellowship,2021,2023,126366,North West,Active
EPSRC,Fellowship,2015,2017,124188,North West,Closed
MRC,Fellowship,2011,2013,124153,North West,Closed
STFC,Fellowship,2015,2018,120178,North West,Closed
NC3Rs,Fellowship,2017,2019,118325,North West,Closed
AHRC,Fellowship,2017,2019,114140,North West,Closed
NERC,Fellowship,2017,2022,110946,North West,Active
ESRC,Fellowship,2020,2021,108272,North West,Active
ESRC,Fellowship,2021,2022,103628,North West,Active
MRC,Fellowship,2017,2018,101842,North West,Closed
AHRC,Fellowship,2021,2022,100609,North West,Active
ESRC,Fellowship,2018,2021,99777,North West,Closed
ESRC,Fellowship,2021,2021,96951,North West,Active
ESRC,Fellowship,2019,2020,96830,North West,Closed
ESRC,Fellowship,2020,2021,95975,North West,Active
ESRC,Fellowship,2020,2022,95975,North West,Active
ESRC,Fellowship,2020,2021,95038,North West,Active
ESRC,Fellowship,2020,2021,94949,North West,Active
AHRC,Fellowship,2016,2017,93689,North West,Closed
ESRC,Fellowship,2019,2021,93608,North West,Active
ESRC,Fellowship,2021,2022,92959,North West,Active
ESRC,Fellowship,2021,2022,92799,North West,Active
ESRC,Fellowship,2020,2021,92666,North West,Active
ESRC,Fellowship,2019,2020,92445,North West,Closed
ESRC,Fellowship,2019,2020,92293,North West,Closed
ESRC,Fellowship,2021,2022,91918,North West,Active
EPSRC,Fellowship,2009,2011,91491,North West,Closed
ESRC,Fellowship,2021,2022,91137,North West,Active
ESRC,Fellowship,2021,2022,90963,North West,Active
ESRC,Fellowship,2021,2022,90879,North West,Active
ESRC,Fellowship,2019,2020,90848,North West,Closed
ESRC,Fellowship,2019,2020,90832,North West,Closed
ESRC,Fellowship,2021,2022,90784,North West,Active
NERC,Fellowship,2012,2017,90738,North West,Closed
ESRC,Fellowship,2018,2019,90498,North West,Closed
ESRC,Fellowship,2021,2022,90363,North West,Active
AHRC,Fellowship,2012,2013,87906,North West,Closed
ESRC,Fellowship,2019,2020,87891,North West,Closed
ESRC,Fellowship,2021,2022,87314,North West,Active
AHRC,Fellowship,2011,2012,85493,North West,Closed
ESRC,Fellowship,2018,2019,84794,North West,Closed
AHRC,Fellowship,2013,2013,84768,North West,Closed
ESRC,Fellowship,2018,2019,83477,North West,Closed
ESRC,Fellowship,2018,2020,82916,North West,Closed
ESRC,Fellowship,2010,2011,81343,North West,Closed
AHRC,Fellowship,2013,2014,80254,North West,Closed
STFC,Fellowship,2013,2015,79355,North West,Closed
AHRC,Fellowship,2013,2014,76952,North West,Closed
ESRC,Fellowship,2009,2010,76790,North West,Closed
ESRC,Fellowship,2010,2013,76701,North West,Closed
MRC,Fellowship,2011,2012,76621,North West,Closed
ESRC,Fellowship,2010,2011,76496,North West,Closed
ESRC,Fellowship,2012,2013,74931,North West,Closed
STFC,Fellowship,2011,2013,74253,North West,Closed
ESRC,Fellowship,2011,2012,72713,North West,Closed
ESRC,Fellowship,2010,2011,72408,North West,Closed
STFC,Fellowship,2010,2012,71505,North West,Closed
NERC,Fellowship,2015,2016,71070,North West,Closed
AHRC,Fellowship,2011,2011,67833,North West,Closed
ESRC,Fellowship,2009,2010,64443,North West,Closed
AHRC,Fellowship,2012,2012,62671,North West,Closed
AHRC,Fellowship,2012,2012,62410,North West,Closed
ESRC,Fellowship,2012,2013,62281,North West,Closed
AHRC,Fellowship,2010,2011,59150,North West,Closed
AHRC,Fellowship,2013,2014,59057,North West,Closed
STFC,Fellowship,2019,2021,58552,North West,Active
AHRC,Fellowship,2011,2012,57894,North West,Closed
ESRC,Fellowship,2010,2011,56848,North West,Closed
NERC,Fellowship,2015,2016,56495,North West,Closed
NERC,Fellowship,2017,2018,54734,North West,Closed
ESRC,Fellowship,2011,2012,50941,North West,Closed
ESRC,Fellowship,2010,2012,50752,North West,Closed
AHRC,Fellowship,2012,2013,49679,North West,Closed
AHRC,Fellowship,2010,2011,48291,North West,Closed
ESRC,Fellowship,2010,2010,39289,North West,Closed
EPSRC,Fellowship,2019,2020,38369,North West,Closed
AHRC,Fellowship,2012,2012,38319,North West,Closed
AHRC,Fellowship,2012,2013,37654,North West,Closed
ESRC,Fellowship,2009,2009,33395,North West,Closed
AHRC,Fellowship,2011,2011,29606,North West,Closed
AHRC,Fellowship,2011,2012,27647,North West,Closed
ESRC,Fellowship,2010,2011,24761,North West,Closed
ESRC,Fellowship,2009,2010,23657,North West,Closed
AHRC,Fellowship,2016,2017,23422,North West,Closed
ESRC,Fellowship,2011,2012,23155,North West,Closed
ESRC,Fellowship,2009,2009,17541,North West,Closed
NERC,Fellowship,2015,2016,13995,North West,Closed
ESRC,Fellowship,2010,2010,12685,North West,Closed
NERC,Fellowship,2017,2018,10523,North West,Closed
NERC,Fellowship,2015,2016,9958,North West,Closed
ESRC,Fellowship,2010,2010,6288,North West,Closed
AHRC,Fellowship,2021,2022,5040,North West,Active
ESRC,Fellowship,2011,2011,4770,North West,Closed
EPSRC,Fellowship,2009,2009,1351103,Yorkshire and The Humber,Closed
UKRI,Fellowship,2019,2023,1225491,Yorkshire and The Humber,Active
UKRI,Fellowship,2020,2024,1221680,Yorkshire and The Humber,Active
UKRI,Fellowship,2021,2025,1219098,Yorkshire and The Humber,Active
EPSRC,Fellowship,2018,2023,1212195,Yorkshire and The Humber,Active
MRC,Fellowship,2017,2022,1196669,Yorkshire and The Humber,Active
UKRI,Fellowship,2019,2023,1111518,Yorkshire and The Humber,Active
UKRI,Fellowship,2021,2025,1087185,Yorkshire and The Humber,Active
EPSRC,Fellowship,2018,2023,1081231,Yorkshire and The Humber,Active
EPSRC,Fellowship,2020,2024,1055774,Yorkshire and The Humber,Active
EPSRC,Fellowship,2021,2026,992754,Yorkshire and The Humber,Active
EPSRC,Fellowship,2021,2026,945577,Yorkshire and The Humber,Active
EPSRC,Fellowship,2013,2018,914012,Yorkshire and The Humber,Closed
EPSRC,Fellowship,2011,2015,854626,Yorkshire and The Humber,Closed
EPSRC,Fellowship,2018,2023,810260,Yorkshire and The Humber,Active
MRC,Fellowship,2011,2016,766981,Yorkshire and The Humber,Closed
EPSRC,Fellowship,2018,2021,697732,Yorkshire and The Humber,Active
EPSRC,Fellowship,2013,2018,675050,Yorkshire and The Humber,Closed
EPSRC,Fellowship,2016,2021,612742,Yorkshire and The Humber,Active
NERC,Fellowship,2013,2020,595596,Yorkshire and The Humber,Closed
NERC,Fellowship,2020,2024,587886,Yorkshire and The Humber,Active
UKRI,Fellowship,2020,2020,563373,Yorkshire and The Humber,Closed
EPSRC,Fellowship,2018,2021,562549,Yorkshire and The Humber,Active
NERC,Fellowship,2010,2010,531665,Yorkshire and The Humber,Closed
EPSRC,Fellowship,2020,2022,508066,Yorkshire and The Humber,Active
EPSRC,Fellowship,2018,2021,482941,Yorkshire and The Humber,Active
EPSRC,Fellowship,2018,2021,478556,Yorkshire and The Humber,Closed
ESRC,Fellowship,2014,2017,446769,Yorkshire and The Humber,Closed
STFC,Fellowship,2010,2013,433193,Yorkshire and The Humber,Closed
STFC,Fellowship,2018,2022,388371,Yorkshire and The Humber,Active
EPSRC,Fellowship,2013,2016,370809,Yorkshire and The Humber,Closed
NERC,Fellowship,2019,2023,332957,Yorkshire and The Humber,Active
EPSRC,Fellowship,2013,2015,310623,Yorkshire and The Humber,Closed
NERC,Fellowship,2011,2012,309812,Yorkshire and The Humber,Closed
EPSRC,Fellowship,2015,2018,260679,Yorkshire and The Humber,Closed
AHRC,Fellowship,2010,2013,244323,Yorkshire and The Humber,Closed
EPSRC,Fellowship,2019,2021,229690,Yorkshire and The Humber,Active
MRC,Fellowship,2010,2012,214666,Yorkshire and The Humber,Closed
AHRC,Fellowship,2021,2023,199473,Yorkshire and The Humber,Active
STFC,Fellowship,2021,2023,194008,Yorkshire and The Humber,Active
AHRC,Fellowship,2016,2018,183174,Yorkshire and The Humber,Closed
EPSRC,Fellowship,2019,2022,169446,Yorkshire and The Humber,Active
EPSRC,Fellowship,2010,2013,168021,Yorkshire and The Humber,Closed
STFC,Fellowship,2018,2020,153475,Yorkshire and The Humber,Closed
NERC,Fellowship,2015,2016,147189,Yorkshire and The Humber,Closed
AHRC,Fellowship,2014,2016,139555,Yorkshire and The Humber,Closed
AHRC,Fellowship,2013,2014,136438,Yorkshire and The Humber,Closed
NERC,Fellowship,2016,2020,132257,Yorkshire and The Humber,Closed
STFC,Fellowship,2018,2021,121420,Yorkshire and The Humber,Active
AHRC,Fellowship,2014,2017,109699,Yorkshire and The Humber,Closed
ESRC,Fellowship,2015,2015,107750,Yorkshire and The Humber,Closed
ESRC,Fellowship,2021,2022,107407,Yorkshire and The Humber,Active
ESRC,Fellowship,2020,2021,103261,Yorkshire and The Humber,Active
ESRC,Fellowship,2021,2022,102262,Yorkshire and The Humber,Active
ESRC,Fellowship,2019,2020,98929,Yorkshire and The Humber,Closed
ESRC,Fellowship,2020,2021,97939,Yorkshire and The Humber,Active
ESRC,Fellowship,2020,2021,97747,Yorkshire and The Humber,Active
ESRC,Fellowship,2021,2023,97104,Yorkshire and The Humber,Active
ESRC,Fellowship,2019,2020,94347,Yorkshire and The Humber,Closed
ESRC,Fellowship,2019,2020,93722,Yorkshire and The Humber,Closed
ESRC,Fellowship,2020,2021,93467,Yorkshire and The Humber,Active
AHRC,Fellowship,2009,2010,91570,Yorkshire and The Humber,Closed
ESRC,Fellowship,2018,2019,85563,Yorkshire and The Humber,Closed
AHRC,Fellowship,2014,2015,84694,Yorkshire and The Humber,Closed
ESRC,Fellowship,2018,2019,83483,Yorkshire and The Humber,Closed
ESRC,Fellowship,2011,2012,80542,Yorkshire and The Humber,Closed
ESRC,Fellowship,2010,2011,80416,Yorkshire and The Humber,Closed
ESRC,Fellowship,2011,2011,79555,Yorkshire and The Humber,Closed
ESRC,Fellowship,2010,2011,69286,Yorkshire and The Humber,Closed
AHRC,Fellowship,2012,2012,68948,Yorkshire and The Humber,Closed
NERC,Fellowship,2015,2018,68027,Yorkshire and The Humber,Closed
AHRC,Fellowship,2012,2013,63366,Yorkshire and The Humber,Closed
AHRC,Fellowship,2013,2014,61834,Yorkshire and The Humber,Closed
ESRC,Fellowship,2012,2013,58296,Yorkshire and The Humber,Closed
STFC,Fellowship,2012,2014,57720,Yorkshire and The Humber,Closed
AHRC,Fellowship,2012,2012,51605,Yorkshire and The Humber,Closed
ESRC,Fellowship,2010,2012,50563,Yorkshire and The Humber,Closed
MRC,Fellowship,2016,2017,49232,Yorkshire and The Humber,Closed
AHRC,Fellowship,2016,2017,48116,Yorkshire and The Humber,Closed
NERC,Fellowship,2018,2019,47866,Yorkshire and The Humber,Closed
AHRC,Fellowship,2014,2016,47120,Yorkshire and The Humber,Closed
AHRC,Fellowship,2010,2011,39517,Yorkshire and The Humber,Closed
ESRC,Fellowship,2010,2010,36530,Yorkshire and The Humber,Closed
NERC,Fellowship,2009,2009,36085,Yorkshire and The Humber,Closed
AHRC,Fellowship,2011,2011,17616,Yorkshire and The Humber,Closed
ESRC,Fellowship,2010,2010,14941,Yorkshire and The Humber,Closed
ESRC,Fellowship,2010,2010,14312,Yorkshire and The Humber,Closed
ESRC,Fellowship,2009,2009,11171,Yorkshire and The Humber,Closed
ESRC,Fellowship,2010,2010,7600,Yorkshire and The Humber,Closed
MRC,Fellowship,2012,2019,2055742,East Midlands,Closed
EPSRC,Fellowship,2020,2025,1796877,East Midlands,Active
EPSRC,Fellowship,2021,2026,1736743,East Midlands,Active
EPSRC,Fellowship,2020,2025,1599964,East Midlands,Active
EPSRC,Fellowship,2019,2020,1508483,East Midlands,Closed
EPSRC,Fellowship,2021,2025,1463403,East Midlands,Active
UKRI,Fellowship,2021,2025,1458065,East Midlands,Active
MRC,Fellowship,2011,2016,1430526,East Midlands,Closed
EPSRC,Fellowship,2014,2020,1394763,East Midlands,Closed
EPSRC,Fellowship,2013,2019,1294482,East Midlands,Closed
EPSRC,Fellowship,2009,2014,1262909,East Midlands,Closed
EPSRC,Fellowship,2019,2024,1247261,East Midlands,Active
EPSRC,Fellowship,2015,2020,1237076,East Midlands,Closed
EPSRC,Fellowship,2014,2020,1224535,East Midlands,Closed
UKRI,Fellowship,2021,2024,1222168,East Midlands,Active
UKRI,Fellowship,2020,2024,1220357,East Midlands,Active
UKRI,Fellowship,2020,2024,1212034,East Midlands,Active
UKRI,Fellowship,2021,2024,1191012,East Midlands,Active
EPSRC,Fellowship,2014,2019,1137416,East Midlands,Closed
UKRI,Fellowship,2020,2024,1114623,East Midlands,Active
UKRI,Fellowship,2020,2024,1096181,East Midlands,Active
EPSRC,Fellowship,2019,2020,1084094,East Midlands,Closed
MRC,Fellowship,2010,2015,1072752,East Midlands,Closed
EPSRC,Fellowship,2018,2023,1059226,East Midlands,Active
